Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
HP1507101_P8	(1, 32.532959066066844)	(2, 32.70147228315425)	(3, 32.79213295163029)	(4, 36.246235639662416)	(5, 36.162341525077146)	(6, 36.20227162880619)	(7, 36.18338476410008)	(8, 36.16245306167974)	(9, 37.993140498940406)	(10, 37.89848310220471)	(11, 37.99951667472209)	(12, 37.911774547347285)	(13, 37.99719299550136)	(14, 39.332416254600886)	(15, 39.34847752537458)	(16, 39.27679666877347)	(17, 39.262854593449084)	(18, 39.2631706138231)	(19, 39.28672342640443)	(20, 39.28664906866937)	(21, 39.243874781574156)	(22, 39.21481949659813)	(23, 39.152693608952674)	(24, 39.169275383871806)	(25, 39.109064207904225)	(26, 39.06076885898055)	(27, 38.928486448302785)	(28, 38.92067888612113)	(29, 38.89582481317619)	(30, 38.85366397739525)	(31, 38.77813510800461)	(32, 38.723668067070676)	(33, 38.67269583968472)	(34, 38.64583410789307)	(35, 38.56902256757259)	(36, 38.512677993828305)	(37, 38.46572108413578)	(38, 38.42277949213667)	(39, 38.344629512585044)	(40, 38.04548834442503)	(41, 38.10846934602372)	(42, 38.096237498605795)	(43, 37.61848905082351)
HP1507101_P9	(1, 32.57339802154873)	(2, 32.746065150274084)	(3, 32.84014869888476)	(4, 36.268703925398526)	(5, 36.18967928926974)	(6, 36.246499905487994)	(7, 36.242416986957345)	(8, 36.227610106483525)	(9, 38.069598639027156)	(10, 37.98972969567135)	(11, 38.05011656480373)	(12, 37.97899313212778)	(13, 38.05412387373197)	(14, 39.42413206477222)	(15, 39.44348812299162)	(16, 39.34995904479869)	(17, 39.3174343141579)	(18, 39.35622204019911)	(19, 39.37874110011972)	(20, 39.393535378993136)	(21, 39.34471677903094)	(22, 39.32554974481759)	(23, 39.283548610673556)	(24, 39.295784764665115)	(25, 39.20976624031252)	(26, 39.1616155251717)	(27, 38.99872723835927)	(28, 39.03189465062063)	(29, 39.01325688362422)	(30, 38.991191481318126)	(31, 38.87966731774935)	(32, 38.86864091739651)	(33, 38.802810156889926)	(34, 38.78175288261609)	(35, 38.69981727679415)	(36, 38.67012790624409)	(37, 38.61039632033268)	(38, 38.57530086320963)	(39, 38.467153928548925)	(40, 38.17065087266083)	(41, 38.26607019091425)	(42, 38.246071451074286)	(43, 37.76596307731082)
HP1508501T2D_A1	(1, 31.65532144786602)	(2, 31.874122096164236)	(3, 31.888708806050783)	(4, 35.62668827660724)	(5, 35.319827120475416)	(6, 35.30415991356024)	(7, 35.31226364127499)	(8, 35.32522960561858)	(9, 36.7947055645597)	(10, 36.92544570502431)	(11, 36.89465153970826)	(12, 36.80226904376013)	(13, 36.95515937331172)	(14, 38.067531064289575)	(15, 38.04970286331712)	(16, 38.00270124257158)	(17, 37.968665586169635)	(18, 38.05726634251756)	(19, 38.197190707725554)	(20, 38.2052944354403)	(21, 38.07347379794705)	(22, 37.96596434359805)	(23, 37.69746083198271)	(24, 37.727174500270124)	(25, 37.76715289032955)	(26, 37.58238789843328)	(27, 37.56780118854673)	(28, 37.37817396002161)	(29, 37.27498649378714)	(30, 37.05888708806051)	(31, 37.00108049702863)	(32, 36.874122096164236)	(33, 36.81523500810373)	(34, 36.69151809832523)	(35, 36.40842787682334)	(36, 36.40950837385197)	(37, 36.57482441923285)	(38, 36.621285791464075)	(39, 36.450027012425714)	(40, 36.11021069692058)	(41, 35.75472717450027)	(42, 35.48082117774176)	(43, 34.66018368449487)
HP1508501T2D_A10	(1, 32.79282824820021)	(2, 32.97090161124443)	(3, 33.052190606787796)	(4, 36.42094617757971)	(5, 36.296900925608504)	(6, 36.325368529310936)	(7, 36.30986630099417)	(8, 36.29268426465547)	(9, 38.09963661295852)	(10, 38.06844703462461)	(11, 38.132979088104214)	(12, 38.09863558450463)	(13, 38.10776139869729)	(14, 39.535755913609876)	(15, 39.538121357559135)	(16, 39.53541995200548)	(17, 39.51114844017827)	(18, 39.48508741858073)	(19, 39.50879670894755)	(20, 39.47363729859445)	(21, 39.457867672266026)	(22, 39.42286595817621)	(23, 39.37435721631814)	(24, 39.33026396983202)	(25, 39.27779910867329)	(26, 39.18595817620843)	(27, 39.11223860130271)	(28, 39.05357559136099)	(29, 38.98697291738087)	(30, 38.927980802194035)	(31, 38.8634830305108)	(32, 38.78374357216318)	(33, 38.69568049365787)	(34, 38.60793280767912)	(35, 38.5857867672266)	(36, 38.55516626671238)	(37, 38.49924580047995)	(38, 38.45075077134042)	(39, 38.38974974288653)	(40, 38.298738429893724)	(41, 38.22848817278025)	(42, 38.19253342475146)	(43, 37.31866300994172)
HP1508501T2D_A11	(1, 32.1477310024357)	(2, 32.34461025163922)	(3, 32.433682194742154)	(4, 36.03386777157269)	(5, 35.7150889756998)	(6, 35.701322481695264)	(7, 35.6794234285813)	(8, 35.654714811350786)	(9, 37.355948453073985)	(10, 37.232053708698665)	(11, 37.32282348237884)	(12, 37.27701167011744)	(13, 37.31956108118246)	(14, 38.52834982219667)	(15, 38.49644886889441)	(16, 38.49441912231043)	(17, 38.47397482373903)	(18, 38.473038302366845)	(19, 38.49112093834753)	(20, 38.46315732325164)	(21, 38.413487141647934)	(22, 38.38075084583057)	(23, 38.3170118675396)	(24, 38.254689393247666)	(25, 38.187388178854604)	(26, 38.073267065294914)	(27, 37.966456741103045)	(28, 37.87799804058506)	(29, 37.80732954447304)	(30, 37.71146874683816)	(31, 37.629413927639845)	(32, 37.51775935719345)	(33, 37.40998289830538)	(34, 37.3320998561286)	(35, 37.296919227190955)	(36, 37.24905545835256)	(37, 37.19117745044087)	(38, 37.1411494411719)	(39, 37.08031380252355)	(40, 36.99131219106517)	(41, 36.94061541422871)	(42, 36.86482874861496)	(43, 35.922900477021294)
HP1508501T2D_A12	(1, 32.138734002814004)	(2, 32.33506613674234)	(3, 32.42226915054926)	(4, 36.03589445066531)	(5, 35.69824245436139)	(6, 35.691668181280896)	(7, 35.670235860387734)	(8, 35.637639667555945)	(9, 37.345956107115214)	(10, 37.216129942461606)	(11, 37.31206984426377)	(12, 37.25728762460615)	(13, 37.29685909257873)	(14, 38.52044093703569)	(15, 38.50304342134195)	(16, 38.4900664608486)	(17, 38.461587053035224)	(18, 38.447140175322424)	(19, 38.48517372731097)	(20, 38.45393051924365)	(21, 38.42200605252555)	(22, 38.38042512573416)	(23, 38.32612080393605)	(24, 38.26540489769046)	(25, 38.19601501819444)	(26, 38.089842255576215)	(27, 37.99898065403372)	(28, 37.92614444462804)	(29, 37.85061306923545)	(30, 37.76719637916111)	(31, 37.67543935463453)	(32, 37.57246380495666)	(33, 37.4923650732925)	(34, 37.41600818018783)	(35, 37.38849028761571)	(36, 37.347753308108125)	(37, 37.29152659132997)	(38, 37.23422651087535)	(39, 37.174395224071816)	(40, 37.11279787589653)	(41, 37.06065998202799)	(42, 37.0141087903973)	(43, 36.068500176034185)
HP1508501T2D_A13	(1, 32.8780378563025)	(2, 33.04456048271359)	(3, 33.11901142123574)	(4, 36.47334177598481)	(5, 36.35997236950426)	(6, 36.38533817392703)	(7, 36.37026835645863)	(8, 36.36343958667806)	(9, 38.150034222703056)	(10, 38.14710557940456)	(11, 38.19444882523081)	(12, 38.17796042152277)	(13, 38.183844518532304)	(14, 39.6241511350267)	(15, 39.64597875353661)	(16, 39.63131030371466)	(17, 39.62317965184314)	(18, 39.612281219148315)	(19, 39.6466080096896)	(20, 39.62178708747449)	(21, 39.59541668112326)	(22, 39.555750675780104)	(23, 39.510254982794024)	(24, 39.467918975779156)	(25, 39.42273712232803)	(26, 39.33889307692065)	(27, 39.269609451143545)	(28, 39.20857239284509)	(29, 39.16033967215597)	(30, 39.0994981721607)	(31, 39.02845136748875)	(32, 38.94725997583909)	(33, 38.87951085190874)	(34, 38.80564185704688)	(35, 38.77107298425125)	(36, 38.73016029472529)	(37, 38.67227188281642)	(38, 38.612068312931136)	(39, 38.55159900454515)	(40, 38.48405726704117)	(41, 38.4243102627105)	(42, 38.36387407306941)	(43, 37.54995331834053)
HP1508501T2D_A14	(1, 32.841528941629676)	(2, 33.01146263435802)	(3, 33.09367258155573)	(4, 36.457444900760485)	(5, 36.33681105194992)	(6, 36.366041599787465)	(7, 36.34709587433721)	(8, 36.33405692019881)	(9, 38.132595724896774)	(10, 38.11328248668873)	(11, 38.174979244384915)	(12, 38.14635310005867)	(13, 38.15423137806214)	(14, 39.57537775219456)	(15, 39.59731892801399)	(16, 39.59181177147791)	(17, 39.579790119220256)	(18, 39.57336528775585)	(19, 39.610031327141705)	(20, 39.5902199541716)	(21, 39.56465789211508)	(22, 39.528751231499825)	(23, 39.483009176749285)	(24, 39.446295537819495)	(25, 39.39087195722683)	(26, 39.32508053178653)	(27, 39.24695639660383)	(28, 39.194488415599366)	(29, 39.140381017744666)	(30, 39.08287744777887)	(31, 39.02134341410496)	(32, 38.94701838670755)	(33, 38.8779780156525)	(34, 38.81393448974396)	(35, 38.79454376390626)	(36, 38.76527447225389)	(37, 38.721548202840474)	(38, 38.680794137507334)	(39, 38.63605720801001)	(40, 38.5759688721122)	(41, 38.53867739685843)	(42, 38.49262428462313)	(43, 37.6502905786112)
HP1508501T2D_A15	(1, 31.192437219762066)	(2, 31.385715673889806)	(3, 31.473187389813567)	(4, 35.292843955189696)	(5, 34.27034718269778)	(6, 34.21754098588225)	(7, 34.2125324486028)	(8, 34.14113858156225)	(9, 35.683376598137066)	(10, 35.37574302094757)	(11, 35.56945458583783)	(12, 35.482760248205786)	(13, 35.614786845648766)	(14, 36.522106695170535)	(15, 36.45652650721157)	(16, 36.41211877229757)	(17, 36.371675666671294)	(18, 36.363463220289574)	(19, 36.40992545497453)	(20, 36.34500881491456)	(21, 36.321223815539234)	(22, 36.26363951858073)	(23, 36.1724724794203)	(24, 36.087163540958116)	(25, 35.98709552035759)	(26, 35.799167094687455)	(27, 35.65609617280009)	(28, 35.527678831711484)	(29, 35.39818981912073)	(30, 35.27870122298263)	(31, 35.150108971778394)	(32, 35.00001388175521)	(33, 34.88465649596735)	(34, 34.781406777072895)	(35, 34.72893374238239)	(36, 34.66478892791204)	(37, 34.58989963490984)	(38, 34.49238308091675)	(39, 34.40766828157752)	(40, 34.2972389188889)	(41, 34.223882171661785)	(42, 34.15812984993823)	(43, 33.194813776253866)
HP1508501T2D_A16	(1, 32.7442283013354)	(2, 32.91898656976227)	(3, 32.994155241858635)	(4, 36.38838417849383)	(5, 36.25437403910905)	(6, 36.282022286316916)	(7, 36.27110783578771)	(8, 36.25204884184847)	(9, 38.04391192203601)	(10, 38.002655553155535)	(11, 38.07011168570448)	(12, 38.037673278019895)	(13, 38.05045550995515)	(14, 39.456526434824596)	(15, 39.467783947244705)	(16, 39.45347699579432)	(17, 39.440491467923714)	(18, 39.41551147986735)	(19, 39.46177401115587)	(20, 39.444392208683276)	(21, 39.42299531148749)	(22, 39.382768128279736)	(23, 39.33456157960942)	(24, 39.29841302110466)	(25, 39.24044826753745)	(26, 39.156804696136106)	(27, 39.08424075321144)	(28, 39.03611044051688)	(29, 38.952200043200385)	(30, 38.892990102029145)	(31, 38.83872279328615)	(32, 38.7396795547819)	(33, 38.66250333532394)	(34, 38.58814784696899)	(35, 38.58377698435892)	(36, 38.5446679287956)	(37, 38.4930053492243)	(38, 38.42084799817034)	(39, 38.38302224819893)	(40, 38.294690164288525)	(41, 38.25199801786463)	(42, 38.192940548644906)	(43, 37.34576826804569)
HP1508501T2D_A17	(1, 31.261322537873443)	(2, 31.455076593223687)	(3, 31.550604423505515)	(4, 35.367363951815385)	(5, 34.40861567974723)	(6, 34.34360594690665)	(7, 34.330916579682345)	(8, 34.268166558523994)	(9, 35.82414661325359)	(10, 35.53350001410556)	(11, 35.70803664626062)	(12, 35.61991635399328)	(13, 35.739255790334866)	(14, 36.68580274776427)	(15, 36.61049665698084)	(16, 36.58155979349451)	(17, 36.53682469602505)	(18, 36.529463706378536)	(19, 36.563577312607556)	(20, 36.515531638784665)	(21, 36.48080796682371)	(22, 36.426289248737554)	(23, 36.33920924196688)	(24, 36.253364177504444)	(25, 36.154903094761195)	(26, 35.9680925043022)	(27, 35.83904561740063)	(28, 35.72205546308573)	(29, 35.59465257990803)	(30, 35.476245521482774)	(31, 35.3588082207239)	(32, 35.224699551443)	(33, 35.0870383953508)	(34, 34.99740246001072)	(35, 34.95194374700257)	(36, 34.89113817812509)	(37, 34.81881259344937)	(38, 34.74986176545265)	(39, 34.68717592461986)	(40, 34.57915691031681)	(41, 34.51732727734364)	(42, 34.449286258357546)	(43, 33.49560823200835)
HP1508501T2D_A18	(1, 32.76234753116803)	(2, 32.864687915096184)	(3, 32.882016600476035)	(4, 36.30421619726382)	(5, 36.2306603105678)	(6, 36.32115380725377)	(7, 36.271534431491006)	(8, 36.31986595553877)	(9, 38.075484292928955)	(10, 38.04461630784376)	(11, 38.11994551915258)	(12, 38.09405363126985)	(13, 38.14247955282552)	(14, 39.42782973386645)	(15, 39.45620967035042)	(16, 39.383132513873065)	(17, 39.45880560181783)	(18, 39.54073589600092)	(19, 39.575238185140485)	(20, 39.574361636852785)	(21, 39.55912992468427)	(22, 39.43449824353208)	(23, 39.337680113816425)	(24, 39.254933955457865)	(25, 39.153342008913825)	(26, 38.953138380003914)	(27, 38.771787281958616)	(28, 38.63094620016317)	(29, 38.43943388465973)	(30, 38.18728465568509)	(31, 37.88842888833449)	(32, 37.59434693781227)	(33, 37.31562481036215)	(34, 37.05688124119238)	(35, 36.866117363073045)	(36, 36.643865173387994)	(37, 36.368170508869994)	(38, 36.09770142068249)	(39, 35.77797706140558)	(40, 35.40398087776197)	(41, 35.03097586795137)	(42, 34.62560599828736)	(43, 33.66211760580949)
HP1508501T2D_A19	(1, 32.338635406836126)	(2, 32.5272183996886)	(3, 32.61848687410096)	(4, 36.15160009670684)	(5, 35.930779003415545)	(6, 35.94512260578244)	(7, 35.9190416315451)	(8, 35.8984176857756)	(9, 37.62433128998141)	(10, 37.53206307600541)	(11, 37.62227113571721)	(12, 37.57624671070748)	(13, 37.61038627659088)	(14, 38.89246592157598)	(15, 38.883012735244506)	(16, 38.874279249383214)	(17, 38.86302074436258)	(18, 38.86889876493425)	(19, 38.90380003715185)	(20, 38.88383791710656)	(21, 38.855912418706986)	(22, 38.80895639697969)	(23, 38.770262461973026)	(24, 38.7202344113905)	(25, 38.661935872914526)	(26, 38.57142723790908)	(27, 38.486452175390355)	(28, 38.42623630258784)	(29, 38.34730355024228)	(30, 38.28259211652613)	(31, 38.19343793726937)	(32, 38.114953247473345)	(33, 38.03930255330311)	(34, 37.97435868713939)	(35, 37.94698579921757)	(36, 37.921739341478734)	(37, 37.87275023593293)	(38, 37.829826777151425)	(39, 37.783397228919824)	(40, 37.724149357917035)	(41, 37.68389373823253)	(42, 37.65103021715165)	(43, 36.78816162736318)
HP1508501T2D_A2	(1, 32.72584318600452)	(2, 32.89268376781874)	(3, 32.96813269574528)	(4, 36.3729799377535)	(5, 36.25073724899507)	(6, 36.28306731877286)	(7, 36.26024662680229)	(8, 36.26497409420454)	(9, 38.05816327456514)	(10, 37.98579037629189)	(11, 38.08168265173718)	(12, 38.03780159155045)	(13, 38.086310306967796)	(14, 39.3883873075213)	(15, 39.406289981580116)	(16, 39.39516546135908)	(17, 39.407832533323656)	(18, 39.429555291406174)	(19, 39.436796210767014)	(20, 39.418131334670214)	(21, 39.394711769669804)	(22, 39.35776311849519)	(23, 39.28170624370503)	(24, 39.24349632963423)	(25, 39.16684965564801)	(26, 39.06622083896667)	(27, 38.971290389902634)	(28, 38.91926102697651)	(29, 38.8122896004791)	(30, 38.72133349061312)	(31, 38.62909797018338)	(32, 38.51484025515621)	(33, 38.418385402016206)	(34, 38.31843712286879)	(35, 38.26696126380357)	(36, 38.20608491293657)	(37, 38.13923797943869)	(38, 38.07527652508461)	(39, 38.02457194189117)	(40, 37.92952353298792)	(41, 37.858375602275714)	(42, 37.7435190142187)	(43, 36.90726541871206)
HP1508501T2D_A20	(1, 31.842669845053635)	(2, 32.103694874851016)	(3, 32.07628128724672)	(4, 35.69010727056019)	(5, 35.48867699642432)	(6, 35.35637663885578)	(7, 35.36710369487485)	(8, 35.45768772348033)	(9, 36.94994040524434)	(10, 37.029797377830754)	(11, 37.06197854588796)	(12, 36.93682955899881)	(13, 37.150178784266984)	(14, 38.06078665077473)	(15, 38.18593563766389)	(16, 38.07747318235995)	(17, 38.11323003575686)	(18, 37.9761620977354)	(19, 37.83075089392133)	(20, 38.00953516090584)	(21, 38.029797377830754)	(22, 38.04886769964243)	(23, 37.93921334922527)	(24, 37.8176400476758)	(25, 37.833134684147794)	(26, 37.6626936829559)	(27, 37.43384982121573)	(28, 37.42789034564958)	(29, 37.6150178784267)	(30, 37.42908224076281)	(31, 37.28843861740167)	(32, 37.2419547079857)	(33, 37.06317044100119)	(34, 36.656734207389746)	(35, 36.524433849821214)	(36, 36.63408820023838)	(37, 36.70798569725864)	(38, 36.586412395709175)	(39, 36.25744934445769)	(40, 35.907032181168056)	(41, 35.45053635280095)	(42, 35.39094159713945)	(43, 34.44934445768772)
HP1508501T2D_A21	(1, 32.274809160305345)	(2, 32.524173027989825)	(3, 32.463104325699746)	(4, 36.03562340966921)	(5, 35.92620865139949)	(6, 35.95165394402036)	(7, 35.86513994910941)	(8, 35.78880407124682)	(9, 37.20101781170484)	(10, 37.53944020356234)	(11, 37.36132315521628)	(12, 37.56234096692112)	(13, 37.720101781170484)	(14, 38.93638676844784)	(15, 38.69720101781171)	(16, 38.7557251908397)	(17, 38.656488549618324)	(18, 38.67684478371501)	(19, 38.73027989821883)	(20, 38.99745547073791)	(21, 39.0559796437659)	(22, 38.80916030534351)	(23, 38.5470737913486)	(24, 38.42748091603053)	(25, 38.541984732824424)	(26, 38.223918575063614)	(27, 38.0559796437659)	(28, 38.42239185750636)	(29, 38.28498727735369)	(30, 38.23409669211196)	(31, 38.091603053435115)	(32, 38.14758269720102)	(33, 37.910941475826974)	(34, 37.83206106870229)	(35, 37.61577608142493)	(36, 37.61068702290076)	(37, 37.75826972010178)	(38, 37.600508905852415)	(39, 37.38167938931298)	(40, 37.45547073791349)	(41, 37.29007633587786)	(42, 36.93893129770992)	(43, 36.396946564885496)
HP1508501T2D_A22	(1, 32.73669304058111)	(2, 32.88101450122482)	(3, 32.92543214075062)	(4, 36.34003751507777)	(5, 36.24019214521417)	(6, 36.30277218357945)	(7, 36.27491750402517)	(8, 36.28803183999235)	(9, 38.063855338459334)	(10, 38.0068813067575)	(11, 38.0959131945736)	(12, 38.04656970843452)	(13, 38.09336790813588)	(14, 39.344692360421064)	(15, 39.36678693455054)	(16, 39.350611878357626)	(17, 39.37723376782099)	(18, 39.457152573715)	(19, 39.464506804257375)	(20, 39.47004904591612)	(21, 39.439962591197244)	(22, 39.37751539659176)	(23, 39.313474076868715)	(24, 39.239804241435564)	(25, 39.16434898587074)	(26, 39.029751688444186)	(27, 38.90042563140639)	(28, 38.84408393600119)	(29, 38.71326471510327)	(30, 38.572487525970956)	(31, 38.36893368970886)	(32, 38.189201396453605)	(33, 38.028752703370515)	(34, 37.887816101726436)	(35, 37.7728637394987)	(36, 37.63835677582881)	(37, 37.49464108272978)	(38, 37.38159635689273)	(39, 37.20772513031973)	(40, 36.98229989744462)	(41, 36.804087336801445)	(42, 36.59670228650679)	(43, 35.71979000058451)
HP1508501T2D_A23	(1, 32.88078856768129)	(2, 33.038983004535766)	(3, 33.08505382807804)	(4, 36.457153396360454)	(5, 36.35175965899776)	(6, 36.38601016448986)	(7, 36.376334772391935)	(8, 36.37730750314225)	(9, 38.145434176730966)	(10, 38.1360238264386)	(11, 38.19244767473632)	(12, 38.17880485272419)	(13, 38.1693589813651)	(14, 39.59042570632275)	(15, 39.58952128531614)	(16, 39.59312530739385)	(17, 39.62177987868189)	(18, 39.630053554839066)	(19, 39.66251161265643)	(20, 39.62874747253948)	(21, 39.61041040494016)	(22, 39.56491884802448)	(23, 39.51674954915569)	(24, 39.46031750368873)	(25, 39.43646920596754)	(26, 39.33697743046068)	(27, 39.26117820645937)	(28, 39.19750806054976)	(29, 39.136911853106724)	(30, 39.06057708071479)	(31, 38.950948139242584)	(32, 38.85116946281217)	(33, 38.752970107656154)	(34, 38.65316137493852)	(35, 38.61398983551014)	(36, 38.57102300672168)	(37, 38.4961008798295)	(38, 38.417287829936065)	(39, 38.33618776982349)	(40, 38.23996666484507)	(41, 38.136971965681184)	(42, 38.03339526750096)	(43, 37.25524072353681)
HP1508501T2D_A24	(1, 32.85905192724531)	(2, 33.037470549429834)	(3, 33.12748226234231)	(4, 36.49115069267741)	(5, 36.364333508353866)	(6, 36.38537097621067)	(7, 36.36199092585861)	(8, 36.34705763560726)	(9, 38.16186706517495)	(10, 38.13095574673183)	(11, 38.19928376213363)	(12, 38.167658898447705)	(13, 38.18440432435344)	(14, 39.62028353326063)	(15, 39.6255449196925)	(16, 39.62639848136031)	(17, 39.60999232602286)	(18, 39.60406047632511)	(19, 39.62100246375056)	(20, 39.603231148269316)	(21, 39.584452791577476)	(22, 39.55258559177134)	(23, 39.512091226086135)	(24, 39.47581350889239)	(25, 39.41573030682446)	(26, 39.3483231686794)	(27, 39.278236870094375)	(28, 39.239061889952474)	(29, 39.18606567308857)	(30, 39.12471693794849)	(31, 39.065912732070494)	(32, 38.988736755657875)	(33, 38.931480808325595)	(34, 38.86955315912059)	(35, 38.85051900319076)	(36, 38.81599956918023)	(37, 38.77144472716992)	(38, 38.734833124655005)	(39, 38.686255503049395)	(40, 38.628253698991614)	(41, 38.60247452104959)	(42, 38.564764328123104)	(43, 37.70088991208584)
